state,quantum_counts,classical_counts,quantum_prob,classical_prob
00201100,3,16,0.0007228127195674046,0.0029296875
02001010,1,15,0.0008983489801493244,0.0029296875
20200000,0,8,6.897008838343009e-05,0.00146484375
00111001,8,25,0.0009948193064344092,0.005859375
00100102,6,10,0.0014661063374367094,0.0029296875
00210010,11,18,0.002384747406853104,0.0029296875
10012000,19,20,0.0026466467883490778,0.0029296875
00200101,13,17,0.002641498731744904,0.0029296875
10000201,7,9,0.0009828975190254911,0.0029296875
00100210,0,11,0.0005315189094860938,0.0029296875
12000001,19,11,0.004957267911117122,0.0029296875
20001001,6,17,0.0006626610095729586,0.0029296875
21001000,24,23,0.00391946505417247,0.0029296875
00111100,12,23,0.001727894407631852,0.005859375
10010200,25,19,0.005082874700308348,0.0029296875
01100011,47,31,0.008740261788602561,0.005859375
10000030,6,3,0.0020352973362137133,0.0009765625
10200001,1,16,0.000852739050623833,0.0029296875
11010001,31,37,0.0066271589992052595,0.005859375
10110010,21,27,0.0046311716338158435,0.005859375
10100110,4,30,0.0005900622510907891,0.005859375
10002001,1,17,0.00015516978305995594,0.0029296875
02000200,7,7,0.0005851567363613409,0.00146484375
02100010,17,11,0.00370426389818969,0.0029296875
11020000,1,20,0.0007657750810927037,0.0029296875
00011020,14,15,0.0020060776449416615,0.0029296875
10000003,6,5,0.0014234091988980623,0.0009765625
00001300,0,8,3.8860366606440765e-05,0.0009765625
00003010,2,2,0.0003370585427551239,0.0009765625
01000030,18,6,0.002629252634776738,0.0009765625
00002110,10,18,0.0013486863157026034,0.0029296875
01101001,17,28,0.003695800115478176,0.005859375
12000100,27,10,0.00533778939848576,0.0029296875
10021000,29,15,0.0061628727216421365,0.0029296875
00012010,28,21,0.00376062942653674,0.0029296875
11100010,9,34,0.002988719225084434,0.005859375
00010021,32,14,0.006543153455841055,0.0029296875
10001101,9,26,0.001848792997563806,0.005859375
02000002,99,6,0.018165825431067737,0.00146484375
00101101,4,25,0.0014390674446994522,0.005859375
10100020,4,17,0.001865873181102697,0.0029296875
00000112,11,13,0.0018571532080206537,0.0029296875
01010101,58,27,0.010732907798654783,0.005859375
00300001,6,2,0.001753935497489414,0.0009765625
01101100,31,35,0.005588172783391747,0.005859375
00001102,0,13,1.5655171802944533e-05,0.0029296875
11000011,19,26,0.002545470231756156,0.005859375
00101002,1,12,4.827593012194103e-05,0.0029296875
10010020,20,13,0.0030471628888359753,0.0029296875
11001001,2,34,0.0006959497523716327,0.005859375
01002001,10,11,0.0011767390108698998,0.0029296875
00010120,2,16,0.0003074444268677773,0.0029296875
00011002,0,13,3.032755638097715e-05,0.0029296875
00000301,1,4,0.00017789098156268646,0.0009765625
00011110,1,25,0.00020801990195746847,0.005859375
11101000,83,33,0.015424484766978257,0.005859375
00000040,7,0,0.0015084550866326302,0.000244140625
00201010,5,14,0.0017982641901987105,0.0029296875
01000120,9,14,0.0016803033701884426,0.0029296875
02000110,19,15,0.0038998803187317577,0.0029296875
00001003,0,5,9.283669311875153e-06,0.0009765625
00200011,17,11,0.0034882986055207333,0.0029296875
00100120,1,11,0.00015623655488340938,0.0029296875
01100200,1,16,0.00010973712618701704,0.0029296875
20001100,2,13,0.0008404486130213713,0.0029296875
01020100,52,17,0.008871910370127361,0.0029296875
01200100,0,13,0.0002162819575047068,0.0029296875
00030001,11,6,0.0022779316474849515,0.0009765625
01030000,30,7,0.0049485989201366876,0.0009765625
00002020,3,6,0.0010640635824451683,0.00146484375
00021001,8,9,0.001257472100272937,0.0029296875
10100002,2,19,0.001650664622391293,0.0029296875
20100100,18,11,0.003972890053079607,0.0029296875
03000100,14,5,0.0035424432966305063,0.0009765625
00102100,7,16,0.0016796220517965744,0.0029296875
02001001,36,18,0.00780368848778598,0.0029296875
01200010,1,13,0.00019620932750852494,0.0029296875
11000101,6,27,0.000971096663273872,0.005859375
00110101,34,32,0.0068229604256734265,0.005859375
10020010,2,18,0.00024039007838614157,0.0029296875
11011000,80,19,0.015387721188814277,0.005859375
01001011,19,42,0.0033823610184360742,0.005859375
00001210,3,18,0.0010408510579700333,0.0029296875
01201000,14,13,0.005038287042535747,0.0029296875
20000200,0,6,0.00037860049223030067,0.00146484375
00101020,3,14,0.0011436506372094028,0.0029296875
00002200,6,5,0.0006780965671565892,0.00146484375
00010102,7,18,0.00162553046394798,0.0029296875
00112000,24,20,0.004988225813274982,0.0029296875
10100101,3,22,0.000478789489114648,0.005859375
01012000,96,18,0.0188653487939822,0.0029296875
00010210,4,12,0.0006139037444556337,0.0029296875
10102000,11,15,0.0015346575773146122,0.0029296875
01003000,46,3,0.008154525238550642,0.0009765625
00102010,17,20,0.003917450370385105,0.0029296875
01110100,16,24,0.003389565368930819,0.005859375
10000021,24,12,0.004998001559439296,0.0029296875
02100001,20,11,0.002930787173679453,0.0029296875
10001011,0,37,2.2933547070771854e-05,0.005859375
02010100,39,18,0.007337521052137564,0.0029296875
11010100,29,33,0.00594211629471486,0.005859375
10011010,17,35,0.003002770256426056,0.005859375
03000001,2,5,0.00045713004045907596,0.0009765625
00000400,0,2,1.9235534510241486e-05,0.000244140625
00020002,14,7,0.0024836644656166043,0.00146484375
02000020,10,6,0.003971505554704058,0.00146484375
03010000,19,4,0.0033014669665890647,0.0009765625
00110011,9,30,0.0015928089842038233,0.005859375
12010000,40,18,0.008398634149349361,0.0029296875
00010012,29,16,0.006000938892177207,0.0029296875
01000003,57,3,0.010218409908365058,0.0009765625
01001200,0,20,0.0002869986110984653,0.0029296875
01120000,7,18,0.001884530764791053,0.0029296875
00000103,9,8,0.001409765472751039,0.0009765625
10010110,3,31,0.000739848310113384,0.005859375
00211000,1,22,0.00035523986072373657,0.0029296875
10101001,3,29,0.0015020708543742316,0.005859375
00101200,11,11,0.002139471893888114,0.0029296875
01300000,3,4,0.0002303756698201243,0.0009765625
10010011,29,34,0.005659327676259861,0.005859375
10101100,18,29,0.004598731951440278,0.005859375
00100012,26,13,0.004915318412287887,0.0029296875
00103000,1,5,0.0005747205390034868,0.0009765625
03100000,4,4,0.00046478848810613276,0.0009765625
00210100,9,14,0.0018671937845724886,0.0029296875
20101000,23,14,0.004956210268375228,0.0029296875
00031000,8,7,0.001127698152057241,0.0009765625
30000010,1,7,0.00039870410429239075,0.0009765625
00001120,0,19,0.00011812210556892217,0.0029296875
02101000,15,14,0.002739433951695092,0.0029296875
04000000,4,1,0.0008949125128049094,0.000244140625
10300000,3,2,0.0009285223862160865,0.0009765625
00011101,15,25,0.003252907740585708,0.005859375
01111000,2,28,0.0014124622324296942,0.005859375
00013000,1,4,0.00021472933721979,0.0009765625
00020110,6,16,0.001169378635264707,0.0029296875
10110100,18,25,0.0041915203899102315,0.005859375
01002100,9,10,0.0035543297643079036,0.0029296875
00201001,7,17,0.0007878723743137105,0.0029296875
01000111,40,39,0.007054699681028926,0.005859375
10011100,46,25,0.009916279014744268,0.005859375
02002000,32,6,0.007368513484008706,0.00146484375
30001000,3,5,0.0002181785270254759,0.0009765625
11002000,44,15,0.009377666226566845,0.0029296875
00121000,8,13,0.0009590615186440181,0.0029296875
01020010,89,12,0.017951644893834585,0.0029296875
00002011,0,14,0.00013946385086685515,0.0029296875
00120001,12,14,0.002583674672078262,0.0029296875
20000110,4,14,0.001017653560708934,0.0029296875
10000111,4,36,0.0001276999320416492,0.005859375
01010011,57,32,0.01102665961592525,0.005859375
00000211,8,20,0.0014812087552778129,0.0029296875
21000001,1,18,6.46290629495565e-05,0.0029296875
00300100,0,4,0.00018651777307653522,0.0009765625
10020001,5,19,0.0004928746914339595,0.0029296875
10002010,2,11,0.00040254920657878266,0.0029296875
00220000,4,6,0.0005406315922987271,0.00146484375
00001021,2,21,0.00020491680198477332,0.0029296875
00001201,3,18,0.0013006343240919839,0.0029296875
02100100,5,17,0.0017551263181068714,0.0029296875
20000011,5,11,0.0011862555481604344,0.0029296875
01011001,57,41,0.009940399836856502,0.005859375
10200100,7,12,0.0013407474010193215,0.0029296875
00101011,0,22,0.000560847894737387,0.005859375
03001000,43,7,0.008228298376672799,0.0009765625
00010201,27,12,0.0045838035238376165,0.0029296875
00202000,20,13,0.00468475547263742,0.00146484375
02001100,14,21,0.0031934723812529846,0.0029296875
30000100,2,4,0.000237675598196539,0.0009765625
11001100,21,23,0.004237171015765221,0.005859375
02020000,22,6,0.005333848565858262,0.00146484375
01021000,23,11,0.003951010215962114,0.0029296875
00000013,5,8,0.0010673330771960824,0.0009765625
02200000,2,5,0.0003844639207442283,0.00146484375
00101110,0,25,5.610504040493457e-05,0.005859375
10000210,2,14,0.0009771260427403519,0.0029296875
12000010,15,13,0.004159501730578642,0.0029296875
00300010,0,5,0.0003326884822555143,0.0009765625
10120000,7,13,0.0008912062195789744,0.0029296875
10210000,1,12,0.0002785686758025947,0.0029296875
01001002,0,17,0.0005322070663643856,0.0029296875
00210001,16,18,0.003152961932408805,0.0029296875
10200010,19,11,0.0036425237948846394,0.0029296875
11010010,33,25,0.0082983448770779,0.005859375
10001200,2,15,0.0005347736877233275,0.0029296875
01011100,42,27,0.007442704537334129,0.005859375
00040000,6,2,0.0014819870929382987,0.000244140625
00110200,13,13,0.0031460918580820457,0.0029296875
01100002,33,8,0.006007873544511891,0.0029296875
21100000,16,12,0.0024632812285673264,0.0029296875
00030100,27,4,0.004893149006423083,0.0009765625
10110001,6,30,0.0009555273669811366,0.005859375
00011011,2,39,0.00040287561899419647,0.005859375
00020020,7,9,0.0014233499732948065,0.00146484375
00100003,10,2,0.0016966269726455046,0.0009765625
01002010,25,8,0.006026313256964639,0.0029296875
00010030,9,6,0.0015788245511049307,0.0009765625
01000021,48,12,0.011488134408482505,0.0029296875
00002101,0,17,0.00023098636731009478,0.0029296875
02000011,95,14,0.019211681982999492,0.0029296875
00000121,1,12,0.0006444310603206832,0.0029296875
20020000,24,9,0.003948240772011607,0.00146484375
00010300,3,7,0.0006848692266631599,0.0009765625
20010010,4,22,0.0015299279983121584,0.0029296875
10010101,4,34,0.0011257014635701742,0.005859375
20011000,52,16,0.008281283685814737,0.0029296875
00100201,12,14,0.002621659467112319,0.0029296875
00020101,33,14,0.006514177296117204,0.0029296875
10100011,8,21,0.0021365565360498334,0.005859375
10201000,9,16,0.003066875156295078,0.0029296875
30010000,22,6,0.0036328896908640377,0.0009765625
10000300,0,2,0.00018511548706551145,0.0009765625
00100030,7,10,0.0017560009924498649,0.0009765625
11001010,21,31,0.004084748946877338,0.005859375
01100110,13,26,0.002502098074653621,0.005859375
20100010,7,7,0.0008454954937950047,0.0029296875
00100300,1,4,0.00025644689581514013,0.0009765625
00020200,25,10,0.004887965779592646,0.00146484375
00003001,0,8,2.193896957706406e-06,0.0009765625
22000000,13,9,0.0028336843852999173,0.00146484375
00012001,1,14,0.00034442355748819423,0.0029296875
01001110,9,27,0.002175725720156183,0.005859375
10000102,0,9,1.7950113867822614e-05,0.0029296875
10111000,29,41,0.005234810578459699,0.005859375
01010002,65,17,0.013894302649829588,0.0029296875
00022000,15,16,0.0029967406558880794,0.00146484375
01110010,35,27,0.0063915409773516695,0.005859375
11100001,5,40,0.001145067039021772,0.005859375
00001012,0,15,4.1039195182147666e-06,0.0029296875
10100200,11,8,0.002753778578362906,0.0029296875
20000002,3,9,0.0006134598253396924,0.00146484375
02010010,41,13,0.009744025042764684,0.0029296875
12100000,8,11,0.0015472657371750698,0.0029296875
11000002,2,15,0.000497102584502012,0.0029296875
02000101,68,16,0.012636608905860951,0.0029296875
00021100,9,15,0.0012157575238763824,0.0029296875
01010200,2,13,0.0005639794324621611,0.0029296875
02011000,72,19,0.016261656224765015,0.0029296875
01001020,28,12,0.005275585705976849,0.0029296875
20000101,2,10,0.0009371332706191622,0.0029296875
00012100,24,7,0.003865213836460332,0.0029296875
11000110,8,27,0.0015525580372218184,0.005859375
00110110,14,25,0.0018780320392172527,0.005859375
20001010,4,19,0.0015878339188111245,0.0029296875
00000202,3,7,0.0006742157991255964,0.00146484375
40000000,0,0,5.045555301041952e-05,0.000244140625
00030010,16,5,0.0016719034910646674,0.0009765625
20002000,9,4,0.001382640799461611,0.00146484375
00021010,5,13,0.001720486267277501,0.0029296875
01000300,2,3,0.00011740322140629059,0.0009765625
10001020,0,14,8.069860505691278e-05,0.0029296875
00000031,27,9,0.004683959059265006,0.0009765625
00000004,1,0,6.324197244759613e-05,0.000244140625
00110020,1,13,0.00021359375222592373,0.0029296875
